Word,Count
\lpR->GetCachedPixelShader()->vSetConstantF("\gTextureSizeAndKrKmData"\,\,1
animations,1
*)>));,1
CDynamicObj::vLoadClassScript(const,1
\m_lpGraphicsSystem->Clear(LYNX_RENDER_BUFFER|LYNX_Z_BUFFER,\,1
crop,1
6;,1
m_lpEngine->GetlpScriptSystem()->AddScript();,1
\lynxSetTextureBlend(MaterialSystem::CTechnique::REFRACTIONMAP_CHANNEL+1,\,1
\lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).m_TextureAnimationArray[0]->GetAnimation().SetCurrentFrame(0,\,1
(LPLYNXTEXTUREINDEX)LYNX_MALLOC(sizeof(LYNXTEXTUREINDEX)*m_lpMaterials[i].lpPass[0].TextureFrame[0].NumTexs);,1
lpObj->vCreate();,1
m_PrimitiveList,1
va_end(argptr);,1
LynxEditor::Kernel::CPlugin::MODEL_IMPORTER);,1
\LYNX_BFI_SRC_COLOR,\,1
\false,\,1
*lpscene),1
GraphicsSystem::CRenderer::DYNAMIC,1
\//GetlpKernel()->GetTexturePathFromModelPath(TexturePath,\,1
TempTri.v3;,1
m_lpBoneArray.resize(Num);,1
gStaticVertexSlot[],1
\m_HtmlWnd->AppendToPage("\</font></font></p>\n"\));\,1
Collision,1
\CAST(CSkyDomeContainer&,\,1
LynxEngine::CList<LynxEngine::CParamGroup*>::CIterator,1
m_lpRenderer->UseFog(LYNX_FALSE);,1
\lynxLoadCompiledPixelShader(&m_lpMaterials[i].lpPass[0].PS,\,1
bRet;,1
CResourcePtr,1
(f-n)*(i/numsplits),1
m_Time;,1
MatList.size());,1
m_lpMeshArray.end();,1
m_TextureNameArray,1
\LYNX_READ_FILE(&m_lpMeshArray[i]->m_MaterialIndex,\,1
(CObj,1
LYNX_DEFAULTCATCH,1
m_VertexList[i][j].Normal.s.y;,1
(m_NormalArray),1
FrustumP[i],1
Name[64];,1
CalculateLeftPlane,1
\TV1,\,1
Dot;,1
m_HG.s.y,1
GraphicsSystem::CRenderer::FORMAT_G16R16:,1
defined(_UNICODE),1
\"\builtin/scn/model_simple_pointlight.pso"\);\,1
\_T("\L16"\);\,1
m_lpGraphicsSystem->GetlpRenderer()->GetSetShaderConstantCounter();,1
m_lpFont->m_CharUV[C][2].u;,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::DIFFUSEMAP]->m_AddressModeW,1
(InvalidTex,1
m_VertexList[i][j].Tangent.s.y;,1
(m_ScreenSpaceAABB.Min().s.x,1
error,1
\m_lpShader->vSetTexture("\SunLightMap"\,\,1
\GetClassName()+CString(_T("\::"\))+GetEnumStr(m_ResourceType)+CString(_T("\("\))+GetName()+CString(_T("\)\,1
gFogConstant[1],1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::DIFFUSEMAP]->m_AddressModeU,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::NORMALMAP]->m_AddressModeV,1
WVM;,1
i<m_NumVertices[LOD];,1
AdvMaterialSystem::CMaterial&,1
(mode),1
4;,1
MAP..,1
evb,1
\"\builtin/scn/model_ambientlight.pso"\);\,1
Buffer[256];,1
count),1
\*)&ClipPlane,\,1
\lpv[m_BaseVert+k].TexCoord[0].u,\,1
CalculateBottomPlane,1
ClipPlane[3],1
(60.0f-m_Time)*20.0f/60.0f,1
IDs,1
\MaxInf,\,1
\_T("\UYVY"\);\,1
lpv[m_BaseVert+k].TexCoord[0].v);,1
cam.GetFarCornerDir(0));,1
\_T("\G32R32F"\);\,1
t.m_MagFilter;,1
(LYNXBUFFERFORMAT)f;,1
m_PrimitiveList[0][0].NumPrimitives,1
CStaticObj*,1
lpElem->FirstChildElement(m_XMLTag.StaticObjTag);,1
1.0f};,1
t.m_TextureArray;,1
50);,1
m_M.s.m23,1
\PV2,\,1
m_lpEngine->GetlpGraphicsSystem()->GetSystemTexture(LynxEngine::GraphicsSystem::CGraphicsSystem::WHITE_TEXTURE));,1
\//glpLogger->vLog(GetClassName()+CString(_T("\::!!!Resource\,1
(Bone,1
AnsiName);,1
Buffer[i];,1
face,1
Deferred,1
CModelContainer::vChangeCurrentMaterial(int,1
Offset6[],1
m_StaticObjArray.resize(Size+1);,1
Release,1
\D3DTSS_TEXCOORDINDEX,\,1
n*(f/n)^(i/numsplits),1
\&m_lpWeightList[0][i].lpOffset[0],\,1
\m_lpUVVertexList[LOD][i].u,\,1
(rand()%100-200)/100000.0f;,1
Cloud->BoundingBox1,1
register(c248);,1
m_lpMeshArray[0]);,1
gFogConstant[3],1
LYNXCOLORRGBA[m_NumVertices[0]];,1
m_PostProcessMaterails[i].Release();,1
ToneMapping(),1
Unicode,1
m_SubContainerArray.resize(m.m_SubContainerArray.size());,1
angle,1
\_T("\builtin/scn/sprite.vso"\),\,1
m_DynamicObjArray.resize(2);,1
GraphicsSystem::CRenderer::FORMAT_D16_LOCKABLE:,1
(m_EndTime);,1
CLi*(lambda),1
\("\))+lpr->GetName()+CString(_T("\)\r\n"\)));\,1
register(c240);,1
CScene::ShowProfileData(),1
\(CContainer::vSetCurrentFrame(id,\,1
\_T("\A1R5G5B5"\);\,1
m_TransM.s.m13,1
CString::~CString(),1
P->m_Position,1
m_lpFont->m_CharUV[C][3].v;,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_VisibilityKeys.m_Keys[k].SetStartTime(ST);,1
\LYNX_READ_FILE(&Value[0],\,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::DIFFUSEMAP]->Create(1);,1
Optimization:,1
m_VertexList[i][j].TexCoord[0].v;,1
Crops,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::DIFFUSEMAP]->m_AddressModeV,1
VS;,1
lpV[j].Normal.s.x,1
300);,1
COSP();,1
\TV3,\,1
(m_lpTechnique->GetlpMaterial()->GetlpMaterialSystem()->GetCurrentMaterialPass(),1
lpV[j].Tangent.s.y,1
DeferredTranslucentLightingPass(camera);,1
\"\Material\,1
\LYNX_REAL_MUL(P.s.y,\,1
m_Keys.size();,1
\LYNX_READ_FILE(&TempTri.v3,\,1
lpv[m_BaseVert+k].TexCoord[1].v);,1
bMoon,1
\LYNX_REAL_ADD(lpTVertexList[i].z,\,1
m_lpMaterials[i].lpPass[0].TextureFrame[0].lpTexIndexList,1
m_TextureAnimationArray[3]->CreateSamplerState(SamDesc);,1
int))&LynxEngine::SceneSystem::CLight::Yaw);,1
UVCoor;,1
vCreateStaticObj(CStaticObj::GRASS);,1
(*P)->m_Vel.s.z,1
(Lit,1
Step,1
lpGeo->SetupRNRPlane();,1
m_EmitVel.s.y,1
__DIRECT3D__,1
add,1
\CContainer::MODEL,\,1
Log,1
h,1
since,1
*)m_lpMaterialSystem)->GetBlurTexIndex(1);,1
RHS.m_PrimitiveList;,1
*)m_lpEngine)->GetSDK()).AddModel(this);,1
\CreateStaticObj(LynxEngine::SceneSystem::CStaticObj::TYPE::TERRAIN,\,1
m_lpCheckFan[j].PlaneBoundary.lpEdgePlane;,1
//m_lpVertexArray[k].ny,1
(*Con)->IsRefractive()),1
k<m_lpBoneArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_POSITION]->m_Keys.size();,1
\m_lpBoneArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_ROTATION]->m_Keys[k].GetValues().setData(KeyValues,\,1
\lynxSetTextureFilterMode(3,\,1
\LYNX_BFI_SRC_ALPHA,\,1
\lpR->GetCachedVertexShader()->vSetConstantF("\gLightPos"\,\,1
MatIndex[j],1
\lpElem->Attribute("\Version"\);\,1
extern,1
m_lpFont->m_CharUV[C][2].v;,1
m_AnimationSet.GetAnimationList()[0]->m_AnimationKeys[Animation::CAnimation::KT_SCALE]->m_Keys[1].SetEndTime(m_LifeTimeLimit+1);,1
\LYNX_VECTOR3D_SUB(V1,\,1
\lynxMemCpy(&m_TransM,\,1
m_lpSpatialTree,1
\lpLO->vRead((*lpXMLDoc),\,1
CGeometry::CGeometry(CScene,1
(GraphicsSystem::CTexture*)(&(*(*Res)));,1
CContainer::LookAt(LPLYNXVECTOR3D,1
\%2.2f"\,\,1
m_lpSkyLightMap->GetTexture());,1
0.1f;//m_lpEngine->GetlpGraphicsSystem()->m_ConstantColor.s.Green/255.0f;,1
m_ResourceType,1
\lynxDuplicateAnimationKey(&lpdo->VisKey,\,1
}while,1
ChOffset7[],1
BLENDINDICES;,1
5;,1
0.0025f;,1
GraphicsSystem::CRenderer::FORMAT_D15S1:,1
\132,\,1
lpSceneRoot->FirstChildElement(m_XMLTag.GroupsTag);,1
SetShaderConst,1
LYNX_REAL(m_Keys[Mid].m_EndTime)),1
\m_Keys[0].GetValues(values,\,1
\LoadLeaf(&m_OSP.lpLeafList[i],\,1
\glpLogger->vLog(GetClassName()+CString(_T("\::Destroy("\))+GetName()+CString(_T("\)\r\n"\)));\,1
\lynxSetPixelShaderConstant(1,\,1
\LYNX_RV_SET_RGBA(m_lpVertexArray[k],\,1
lpMat->CreateTechnique(1);,1
\LYNX_READ_FILE(&m_lpMeshArray[i]->m_BoneShaderData[j].BoneIndex,\,1
LPLYNXUVPOINT,1
\id,\,1
\"\builtin/scn/model_m_spotlight.vso"\,\,1
operator,1
\lynxMatrixXMatrix(&WLM,\,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_VisibilityKeys.m_Keys[k].SetEndTime(ET);,1
m_lpDepthBuffer->Release();,1
m_RasterizerState.Release();,1
GraphicsSystem::CRenderer::FORMAT_V8U8:,1
count);,1
\_T("\Arial\,1
RHS.m_VertexList;,1
\PV3,\,1
\60+33,\,1
400.0f;,1
----temp-------,1
m_lpMaterialSystem->DeleteMaterial(GetName());,1
LynxEngine::SceneSystem::CLight::SPOT;,1
GraphicsSystem::CRenderer::FORMAT_Q8W8V8U8:,1
\m_VertexArray.lpD3DVB,\,1
\_T("\_AMBIENT_LIGHTING"\));\,1
\//glpLogger->vLog(GetClassName()+CString(_T("\::Dispose("\))+GetName()+CString(_T("\)\,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_ROTATION]->m_Keys.resize(NumKeys);,1
CalculateTopPlane,1
(2.0f,1
\LYNX_REAL_MUL(m_M.s.m22,\,1
\m_DynamicObjArray[2]->SetSize(21.0f,\,1
//TypeName,1
\LynxEngine::CString(m_lpTerrain->GetlpEngine()->GetlpGraphicsSystem()->GetlpRenderer()->GetTexturePath())+_T("\terrain/grass004.tga"\));\,1
lpI[NumIndices],1
\lpuv[lplf[m_BaseTriangle+k].lpv[i]].u,\,1
m_VS.Release();,1
\IMPLEMENT_PARAM_LPOBJ(m_lpRenObj,\,1
\DrawCall,\,1
\"\InitTable"\\,1
m_TextureAnimationArray[i].Release();,1
\"\gOutputColor"\,\,1
LynxEngine::CList<T>::CList(void),1
\sizeof(float),1,\,1
GraphicsSystem::CRenderer::FORMAT_A4L4:,1
m_lpMesh[index].m_lpCurrentMaterial,1
SHADER_DEBUG_PS;,1
lpAni->Load(lpFile);,1
\m_ResourceListWnd->SetItemData(Tmp,\,1
\lynxDuplicateAnimationKey(&lpdo->ScaleKey,\,1
\LYNX_RV_SET_RGBA(m_lpVertexArray[k*3+i],\,1
m_lpFont->m_CharUV[C][1].v;,1
\LYNX_READ_FILE(&MipMapLevel,\,1
\SetTimes(m_lpCurrentFrame->m_Start,\,1
((CEngine*)m_lpEngine)->m_Step);,1
m_lpEngine->GetlpGraphicsSystem()->m_ConstantColor.s.Blue/255.0f;,1
m_CurrentlpObj;,1
MaterialSystem::CMaterial::POINT_LIGHTING_RNR:,1
FrustumP[8];,1
\"\builtin/scn/model_mbs_spotlight.vso"\,\,1
&pParticle->GetlpContainer()->GetlpCurrentMaterial()->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)MaterialSystem::CMaterial::POINT_LIGHTING);,1
\LYNX_READ_FILE(&m_BaseVert,\,1
\ChOffset9,\,1
GraphicsSystem::CGraphicsSystem::DEPTHMAP:,1
GraphicsSystem::CRenderer::FORMAT_INDEX16:,1
LYNX_REAL(m_Keys[Mid].m_StartTime)),1
\m_lpGraphicsSystem->GetlpRenderer()->GetCachedPixelShader()->vSetConstantF("\gExposure"\,\,1
\LYNX_READ_FILE(&TempTri.v1,\,1
\_T("\DXT5"\);\,1
m_lpMeshArray[0];,1
constant,1
\lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)MaterialSystem::CMaterial::SIMPLE).GetPass(0).m_TextureAnimationArray[0]->LoadTextureSeuence(num,\,1
\lynxSetTextureBlend(i,\,1
above,1
\_T("\D24FS8"\);\,1
\CDesc,\,1
i<m_PostProcessMaterails.size();,1
m_lpMeshArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_POSITION]->m_Keys[k].SetStartTime(ST);,1
(!m_lpEngine->GetSDK().bSoundLoopThread),1
\"\../texture/dot3.tga"\,\,1
lpDObj->GetlpContainer())->m_Density,1
\IMPLEMENT_PARAM_FLOAT(m_MieScaleDepth,\,1
CPCDesc.m_Range,1
//lynxSetDepthBufferMode(LYNX_DB_NONE);,1
(LynxEngine::SceneSystem::CLight::*)(LYNXREAL))&LynxEngine::SceneSystem::CLight::Forward);,1
8;,1
CModelContainer::vCreate(const,1
CP.bpp,1
lpv[m_BaseVert+k].TexCoord[3].v);,1
\_T("\G16R16F"\);\,1
m_Camera.GetFarCornerDir(i)*m_Camera.m_Near;,1
surrounding,1
//void,1
P->m_ID,1
m_lpMaterials[i]->GetPass(0).m_TextureAnimationArray[0]->CombineArg[0],1
GraphicsSystem::CRenderer::FORMAT_D24X4S4:,1
better,1
lpI[k*3],1
lynxReleaseOSP(&m_OSP);,1
ClipPlane[4];,1
((LynxEngine::CObj*)m_lpMeshArray[i])->SetName(MName);,1
TextureName);,1
\Check[8],\,1
\DiffuseName,\,1
CDynamicObj::vGetBaseClassScript(const,1
\LYNX_READ_FILE(m_lpCheckV,\,1
\lpv[m_BaseVert+k].TexCoord[3].u,\,1
Offset[2],1
\LYNX_VECTOR3D_SET_W(TempTri.Plane.Normal,\,1
GraphicsSystem::CRenderer::FORMAT_A16B16G16R16F:,1
m_vSource);,1
\C2,\,1
Param,1
GetStaticObj(Name.c_str());,1
\t->SetName(_T("\Invalid\,1
\m_lpCurrentFrame->m_End,\,1
m_PrimitiveList[0][0].BaseVertex,1
(dynamic_cast<CObj*>*((Type**)m_lpValue)));,1
static_cast<CModelContainer,1
CString::CString(),1
m_PrimitiveList[i][j].BaseIndex,1
m_lpMeshArray[i]->m_NumTriangles[CurrentLOD];,1
m_lpColorVertexList[CurrentLOD][m_lpMeshArray[i]->m_BaseVertex[CurrentLOD]+j].s.Green,1
lpscn->lpTerrainObjList[i].lpPrimitive[j].lpIndex,1
CSpriteGrassContainer*,1
m_lpEngine->GetlpSceneSystem()->GetlpScene(0)->GetlpStaticObj(1)->UpdateTransform();,1
t.m_CombineFunc;,1
GraphicsSystem::CRenderer::FORMAT_A32B32G32R32F:,1
(*Con)->SetCurrentMaterialTechnique(MaterialSystem::CMaterial::SIMPLE);,1
CLi,1
CSpriteContainer::vCreate(int,1
NumIndices++;,1
smallest,1
lpR->SetWorldMatrix(m_M);,1
LYNX_MEMORY_STR)),1
\m_lpMeshArray[i]->GetMaterial(CContainer::SHADOW_MATERIAL)->GetPass(0).SetBlendFunc(GraphicsSystem::CRenderer::BF_ONE,\,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::SPECULARMAP]->m_AddressModeV,1
GraphicsSystem::CRenderer::FORMAT_Q16W16V16U16:,1
m_lpMaps[OFFSCREEN]);,1
m_VertexList[i][j].Normal.s.x;,1
LYNX_PRIMITIVE_TRIANGLE_STRIP;,1
m_lpBoneArray[i]->m_AnimationSet.GetCurrentAnimation()->m_AnimationKeys[Animation::CAnimation::KT_POSITION]->m_Keys[k].SetStartTime(ST);,1
\LYNX_VECTOR3D_SET_W(m_lpMeshArray[i]->m_Pivot,\,1
\LoadMBS(filename,\,1
MatIndex[ObjMatIndex];,1
\LYNX_REAL_MUL(m_TransM.s.m11,\,1
Buffer[512];,1
(int)m_Keys.size();//,1
cam.GetFarCornerDir(1));,1
LYNX_IDENTITY_MATRIX(m_TransM);,1
1650.0f;,1
-37,1
m_InnerRadius);,1
\Offset3,\,1
m_lpContainer->vGetlpObj3D()->LocalM.s.m42,1
\m_lpShadowMap->BoxBlur(6,\,1
//SetupDynObjHierarchyData();,1
static_cast<void*>(&GetNameFunc);,1
&lpModel->GetlpBone(m_BoneShaderData[i].BoneIndex)->GetTransformMatrix());,1
lpmap->ReleaseTextureBuffer();,1
m_OSP.lpbLeafVisible,1
m_fNearMin);,1
\lynxSetVertexShaderConstantTable(m_VS,\,1
{9182D653-D80D-4f06-83B3-3F712038859D},1
LuaObject,1
Specular,1
register(c228);,1
m_lpMeshArray[ChildIndex]->m_lpParent,1
\"\gbRefraction"\,\,1
lpK1->m_StartTime)));,1
\buf,\,1
m_lpMaterials[i].lpPass[0].TextureFrame[0].StartTime;,1
lpV[DomeIndex].Pos.s.x,1
essential,1
\LYNX_BFI_ONE,\,1
\LYNX_READ_FILE(m_lpMaterials[i].Name,\,1
t3);,1
\LYNX_SEEK_FILE(lpf,\,1
\lpR->DrawElements(m_Primitives[m_CurrentLOD][i].Type,\,1
\LYNX_REAL_MUL(m_TransM.s.m21,\,1
lpscn->lpTerrainObjList[i].lpPrimitive[j].lpIndex[k],1
\LynxEngine::CString(m_lpTerrain->GetlpEngine()->GetlpGraphicsSystem()->GetlpRenderer()->GetTexturePath())+_T("\terrain/grass003.tga"\));\,1
LynxEngine::CString(m_lpEngine->GetlpGraphicsSystem()->GetlpRenderer()->GetTexturePath())+LynxEngine::CString(AOName));,1
\*lpK0,\,1
\CDynamicObj::vRegisterScriptClassTable(lpS,\,1
m_VertexList,1
\LYNX_REAL_MUL(LYNX_REAL_SUB((lpK2->m_Values[i]),\,1
\87+33,\,1
\lynxQuaternion2Matrix(&m_TransM,\,1
\MessageBox(NULL,\,1
rhs);,1
lpG->GetlpRenderer()->SetStencilState(m_DisableStencilState);,1
{m_lpRenderer->SetDepthBuffer(&m_lpRenderer->SystemData3D.DepthBuffer);,1
\_T("\_WIREFRAME"\));\,1
m_KrESun,1
\lpAni->SetRange(0.0f,\,1
m_lpVertexArray[k].ny,1
\FrustumBB(FrustumP,\,1
m_LightArray[0]->SetPosition(&Pos);,1
\m_ResourceListWnd->InsertItem(Num,\,1
LYNX_LOCK_TO_BOTH);,1
m_OSP.lpLeafList,1
CDynamicObj::vRegisterScriptClassVar(lpS);,1
\TV,\,1
m_IndexArray,1
Light,1
Location.c_str();,1
{1044DA13-EE71-45e2-91DC-D77A25F02455},1
(*Mesh);,1
\std::string("\>.\r\n"\));\,1
HeightMap,1
rhs.m_lpRenObj;,1
360.0f),1
(m_lpVertexNormalList[CurrentLOD],1
\(int)m_lpVertexList[m_CurrentLOD].size(),\,1
File;,1
vPointToCam,1
**,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::SPECULARMAP]->Create(1);,1
(m_lpUVVertexList[CurrentLOD],1
t.m_CurrentTexture;,1
TexCoord[1].u,1
CLight,1
m_StaticObjArray.clear();,1
sizeof(LynxSDK::Math::CReal)*m_Keys[Key].m_Values.size());,1
MaterialSystem::CMaterial::SPOT_LIGHTING:,1
arrange,1
calculates,1
GetPEmitterNosieTypeStr(),1
\LYNX_READ_FILE(&m_lpMeshArray[i]->m_BaseTriangle[CurrentLOD],\,1
\--------------------------------------------------------------------"\,\,1
\VOffset,\,1
AMS::CAdvMaterial,1
\cx,\,1
face),1
InvalidTex,1
GraphicsSystem::CRenderer::FORMAT_L8:,1
m_lpGraphicsSystem->GetlpEngine()->DestroyResource(t->GetName());,1
\Pivot,\,1
(LynxEngine::CGameObj::*)(int)>*,1
V.s.y,1
CGraphicsSystem::SetCubeShadowMapAsRenderBuffer(int,1
\lynxSetPixelShaderConstant(6,\,1
(LynxEngine::CGameObj::*)(void)>*,1
m_lpMaterials[i].lpPass[0].TextureFrame[0].MipMapLevel,1
\"\../model/scene/test2/box.m"\,\,1
P.s.z);,1
m_lpPrimitive;,1
m_NormalArray;,1
LynxEditor::Kernel::CPlugin::GEOMETRY_IMPORTER);,1
\LoadIcon(hInst,\,1
m_M.s.m31,1
NormalName[64];,1
m_fFar,1
\&m_lpVertexNormalList[m_CurrentLOD][i],\,1
\channel,\,1
Keys;,1
impostors,1
\_T("\A8L8"\);\,1
m_lpMaterial->AddRenderableObj(this);,1
\Technique->GetPass(0).vLoadShaders(_T("\builtin/scn/skydome.vso"\),\,1
m_lpFont->m_CharUV[C][0].v;,1
blooming,1
vCreateStaticObj(CStaticObj::GEOMETRY);,1
LPTRIANGLEFANDATA,1
gFogConstant[0],1
\_T("\X8B8G8R8"\);\,1
\++Mat,\,1
\m_lpGraphicsSystem->BltTexture(m_lpCurrentLightingPassTarget->GetTexture(),\,1
m_lpEngine->GetlpGraphicsSystem()->GetlpReflectionMap()->GetCurrent());,1
\LYNX_READ_FILE(m_lpMaterials[i].lpPass[0].TextureFrame[0].lplpTexList[j],\,1
*)m_lpEngine)->GetlpMaterialSystem()->FindMaterial(MName);,1
TexCoord[3].u,1
lpMat->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).CreatePass(1);,1
(LPLYNXRENDERVERTEX)m_VertexArray[m_CurrentLOD].lpBuffer;,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::AMBIENTMAP]->m_AddressModeU,1
i<m_TextureAnimationArray.size();,1
LYNXSCREENQUADVERTEX,1
\LYNX_REAL_MUL(m_TransM.s.m33,\,1
t.m_TextureNameArray;,1
*)m_lpEngine)->GetlpGraphicsSystem()->GetRenderBuffer(0);,1
static_cast<void*>(&SetNameFunc);,1
\MainVer,\,1
m_PrimitiveList[m_CurrentLOD][i].NumIndex,1
\_T("\builtin/model/lynxM.vso"\),\,1
skip,1
\41+33,\,1
\_T("\../texture/static/grass/grass4.tga"\);\,1
(!(m_ScreenSpaceAABB.Min().s.x,1
lpSceneRoot,1
\IMPLEMENT_PARAM_ENUM(m_MagFilter,\,1
t.m_AddressModeV;,1
handlers),1
\m_lpGraphicsSystem->GetPostProcessMaterial(GraphicsSystem::CGraphicsSystem::FILL)->GetTechnique((MaterialSystem::CMaterial::TECHTYPE)0).GetPass(0).m_TextureAnimationArray[0]->SetTexture(0,\,1
m_DynamicObjArray[0]->GetlpPhyObj();,1
LYNX_UNGUARD,1
static_cast<CLight*>((*Lit));,1
lpn->R,1
\_T("\../model/scene/test2/box.m"\);\,1
m_lpMeshArray[i]->SetAnimationFlag(BLEND_ANIMATION);,1
\LYNX_RV_SET_XYZ(lpTVertexList[i],\,1
ScreenQuad,1
\lynxSequenceVectorXMatrix(&m_lpTVertexNormalList[CurrentLOD][m_lpMeshs[i].BaseVertex[CurrentLOD]],\,1
\cy,\,1
\LYNX_READ_FILE(&PType,\,1
\m_lpBoneArray.size(),\,1
Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::SPECULARMAP]->m_AddressModeW,1
lpuv[lplf[m_BaseTriangle+k].lpv[i]].v);,1
\NumV,\,1
\CurrentLOD,\,1
m_lpBV,1
cropping,1
projection),1
((*Con)->IsReflective(),1
LYNX_CULL_CW};,1
lpElem->FirstChildElement(m_XMLTag.LightTag);,1
\(!Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::AMBIENTMAP]->LoadTexture(0,\,1
ENUM_STR*,1
GraphicsSystem::CRenderer::FORMAT_G8R8_G8B8:,1
Normal;,1
\LYNX_BFI_BLEND_FACTOR,\,1
GetlpKernel()->GetPluginManager().ReleasePlugins(LynxEditor::Kernel::CPlugin::STATIC_MESH_IMPORTER);,1
\LynxEngine::CString(m_lpTerrain->GetlpEngine()->GetlpGraphicsSystem()->GetlpRenderer()->GetTexturePath())+_T("\terrain/layer3.tga"\));\,1
*)m_IndexArray.lpBuffer;,1
m_lpMaterials[i]->vCreatePass(1);,1
V.s.z,1
\lynxSetVertexShaderConstant(100,\,1
\MatIndex[256],\,1
\strcpy(FullPath,\,1
m_lpContainer->SetGlobalMatrix((m_lpPhyObj->vGetTransformMatrix()));,1
\LYNX_REAL_MUL(P.s.x,\,1
MaterialSystem::CMaterial(1);,1
(1.0f,1
ChOffset8[],1
returns,1
//bRet,1
\m_VertexList[i].size(),\,1
++Con),1
m_DynamicObjArray[0]->SetNumChildren(2);,1
\WLPM,\,1
CLASSNAME(CStaticMeshContainer)),1
\LYNX_REAL_MUL(m_M.s.m31,\,1
Offset2[],1
j<m_lpWeightList[CurrentLOD][i].NumBones;,1
\LYNX_READ_FILE(&NumBone,\,1
\lpModel->m_AnimationSet.GetCurrentAnimation()->SetRange(200.0f,\,1
LYNX_FREE(m_lpUVVertexList[LOD]);,1
CGraphicsSystem::SetOffscreenAsRenderBuffer(int,1
\Left,Eye,Right\,1
\std::string("\SPOT"\))\,1
LynxEngine::CModelCreationDesc,1
m_AnimationSet.GetAnimationList()[0]->m_AnimationKeys[Animation::CAnimation::KT_COLOR]->m_Keys[0].SetEndTime(m_LifeTimeLimit);,1
\std::string("\POINT"\))\,1
terminates),1
//loop,1
\lpn->Center,\,1
//(*lplpGeo)->CurrentLOD;,1
LYNXUVPOINT[m_NumVertices[CurrentLOD]];,1
m_InvWavelength4.s.z,1
\_T("\dungeon_waterpool2"\))\,1
\lynxStrCpy(CSCDesc.m_FileName,\,1
CP.FrameMode,1
m_InvWavelength4.s.x,1
-38,1
\LYNX_READ_FILE(&UVCoor.v,\,1
(LYNXPRIMITIVETYPE)PType;,1
\_T("\D24X4S4"\);\,1
bug,1
\Pass.m_TextureAnimationArray[MaterialSystem::CMaterialSystem::NORMALMAP]->LoadTexture(0,\,1
(lpExt),1
\m_ScreenSpaceAABB.Min().s.x;//LYNX_MAX(m_ScreenSpaceAABB.Min().s.x,\,1
lpmap->ResetCurrent();,1
\LYNX_READ_FILE(&lpn->NumElement,\,1
\_T("\DXT1"\);\,1
numbers,1
m_lpMeshArray.resize(NumMeshs);,1
hilited,1
MeshRoot;,1
\M1,\,1
*lpElem;,1
Yahoo!!,1
\_T("\A16B16G16R16"\);\,1
m_g2,1
\lpR->SetIndexArray(m_IndexArray[m_CurrentLOD],\,1
(m_bStripify),1
\LYNX_REAL_ADD(lpTVertexList[i].x,\,1
\&m_HG.s.x,\,1
\(1000/(int)((CEngine*)m_lpEngine)->GetlpKernel()->GetFrameTime()),\,1
lpS->GetlpScriptClass();,1
\"\Buffer\,1
RHS.m_VertexArray;,1
SetupRigidVertex(LOD);,1
0.5f,1
\//LYNX_READ_FILE(&Type,\,1
\lpC->SetNormal(i,\,1
\IMPLEMENT_PARAM_ENUM(m_PlayMode,\,1
\SetCurrentAnimation(_T("\../model/player/Apocalypse/Idle01.ani"\));\,1
{m_lpMaps[VELOCITYMAP]->GetCurrent().SetAsRT(index);,1
Technique.GetPass(p).m_Diffuse.s.Alpha/255.0f;,1
Tool,1
m_lpMaterials[i]->GetPass(0).m_TextureAnimationArray[0]->Create(1);,1
\10240,\,1
\LYNX_REAL_MUL(P.s.z,\,1
\-0.03f,\,1
\m_lpMaterials[i]->SetTechnique(MaterialSystem::CMaterial::WIREFRAME,\,1
z-coordinate,1
\lpR->GetCachedPixelShader()->vSetConstantF("\gKrESun"\,\,1
(Key-1,1
ScriptSystem::CScript*,1
m_PrimitiveList[m_CurrentLOD][i].BaseIndex,1
{A77D81CA-556A-4079-B7F6-C203ACB180DE},1
\lpDObj->vCreate(CContainer::SPRITE3D,\,1
